,log_id,log_dtimes,log_desc,event_id,event_type,event_name,action_dtimes,host_name,host_ip,session_user_id,session_user_name,app_id,app_name,module_id,module_name,ref_id,ref_id_type,cr_by,is_anomaly
255,0700b7b2-9e73-4481-a0cb-72ef28e5692b,2021-06-24 16:00:09.459541,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 16:00:09.451,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,amir.mcdermott.7680@mailinator.com,amir.mcdermott.7680@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",False
256,1526e672-59e7-4f5a-9ae1-b2734d64c87d,2021-06-24 16:00:10.223408,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 16:00:10.215,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,amir.mcdermott.7680@mailinator.com,amir.mcdermott.7680@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",False
257,368b9cb2-41a6-4120-8e5d-70a2d1a8c128,2021-06-24 16:00:10.991562,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 16:00:10.982,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,amir.mcdermott.7680@mailinator.com,amir.mcdermott.7680@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",False
258,ea97baa4-d8ba-49d8-b1a1-0acb2428d5b4,2021-06-24 16:00:14.625368,Availability retrieved successfully for booking,PRE_401,BUSINESS,RETRIEVE,2021-06-24 16:00:14.614,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,amir.mcdermott.7680@mailinator.com,amir.mcdermott.7680@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",False
259,d174be59-b19f-4000-9576-e5c0606bd842,2021-06-24 16:00:15.394224,Appointment booked successfully,PRE_407,BUSINESS,PERSIST,2021-06-24 16:00:15.382,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,amir.mcdermott.7680@mailinator.com,amir.mcdermott.7680@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",False
260,744aaf3c-c377-4295-9c60-76018ea850bc,2021-06-24 14:25:41.036777,Otp send sucessfully,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 14:25:41.025,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
261,bfc30df7-d4c1-4cee-9dab-c4abce0fa415,2021-06-24 14:25:41.970644,User sucessfully logged-in,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 14:25:41.961,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
262,bb4d35c8-db8b-4ccb-8965-3e93286c7164,2021-06-24 14:25:43.004007,Pre-Registration data is sucessfully saved in the demographic table,PRE_407,BUSINESS,PERSIST,2021-06-24 14:25:42.995,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,DEM,DEMOGRAPHY_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
263,5fc42c39-673a-48a2-8094-5a1692b08ab1,2021-06-24 14:25:44.323166,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:25:44.313,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
264,1cc80325-8024-40e3-b375-d29e69c8f8ba,2021-06-24 14:25:45.094021,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:25:45.085,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
265,3b9a29d2-e5c8-4441-bc30-0b18a06dacf6,2021-06-24 14:25:45.865065,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:25:45.855,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
266,0bb8eddf-af83-4add-a1db-7240c7a23c40,2021-06-24 14:25:46.652777,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:25:46.643,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
267,6e251535-b78f-45c2-93e7-75845c2199f8,2021-06-24 14:25:47.41933,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:25:47.409,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
268,e9261282-a4ee-4bf7-9253-c5efde4d965c,2021-06-24 14:25:48.327153,Availability retrieved successfully for booking,PRE_401,BUSINESS,RETRIEVE,2021-06-24 14:25:48.316,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
269,d8b49f49-23df-4fc5-a961-25a8554b9630,2021-06-24 14:25:49.1095,Appointment booked successfully,PRE_407,BUSINESS,PERSIST,2021-06-24 14:25:49.099,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,anderson.guthrie.404@mailinator.com,anderson.guthrie.404@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
270,9f33aed8-8297-48e5-bab3-a7cd677b81d2,2021-06-24 15:35:14.959491,Otp send sucessfully,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 15:35:14.947,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
271,f2fb2bec-a212-4bb2-8266-036fa74961b3,2021-06-24 15:35:16.153942,User sucessfully logged-in,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 15:35:16.14,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
272,9e4d9338-2e2c-4a99-8a8a-635d1baa45d6,2021-06-24 15:35:17.566167,Pre-Registration data is sucessfully saved in the demographic table,PRE_407,BUSINESS,PERSIST,2021-06-24 15:35:17.557,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,DEM,DEMOGRAPHY_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
273,28a7c373-c20a-4a2c-83c5-5bae8d95d54f,2021-06-24 15:35:19.12493,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:35:19.115,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
274,234d7f96-0ff8-4a13-a530-051eba2557c0,2021-06-24 15:35:19.891697,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:35:19.881,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
275,57630899-0bb5-489e-977f-fec85a137778,2021-06-24 15:35:20.666257,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:35:20.657,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
276,3a78b4f5-d39e-458a-a21c-fb60da54cefb,2021-06-24 15:35:21.423726,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:35:21.414,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
277,e45ff625-4047-45d3-93c1-caafdfcca865,2021-06-24 15:35:22.189663,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:35:22.18,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
278,ac8489b2-e0d0-46e1-9ae0-43d9b20bcad9,2021-06-24 15:35:23.212942,Availability retrieved successfully for booking,PRE_401,BUSINESS,RETRIEVE,2021-06-24 15:35:23.202,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
279,6b728071-e432-4299-9390-19299db0016f,2021-06-24 15:35:23.984494,Appointment booked successfully,PRE_407,BUSINESS,PERSIST,2021-06-24 15:35:23.975,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,andre.jaramillo.5645@mailinator.com,andre.jaramillo.5645@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
280,af43f294-d801-48e0-85b6-f7a198df3dab,2021-06-24 14:23:48.135473,Otp send sucessfully,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 14:23:48.123,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
281,0ba3fc3d-d860-43a2-855a-91e86681a1e0,2021-06-24 14:23:49.306942,User sucessfully logged-in,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 14:23:49.297,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
282,23a88784-4fd4-4cab-8aeb-07434e0c9327,2021-06-24 14:23:50.342251,Pre-Registration data is sucessfully saved in the demographic table,PRE_407,BUSINESS,PERSIST,2021-06-24 14:23:50.333,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,DEM,DEMOGRAPHY_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
283,b9c111df-2e6e-4fec-a424-774477438810,2021-06-24 14:23:51.519922,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:23:51.51,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
284,1d1381b4-168c-432a-b45d-70d807096ed0,2021-06-24 14:23:52.292476,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:23:52.282,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
285,774e9ecf-c08e-4589-b491-fab323385574,2021-06-24 14:23:53.046288,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:23:53.037,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
286,670d55c6-5403-4816-9dec-33c4a25ee0f7,2021-06-24 14:23:53.817358,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:23:53.807,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
287,d0b662a9-1aef-4167-8582-89865a7a1539,2021-06-24 14:23:54.579005,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 14:23:54.569,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
288,fa070821-4d39-4a83-a7f3-24f727d3ebf4,2021-06-24 14:23:55.59842,Availability retrieved successfully for booking,PRE_401,BUSINESS,RETRIEVE,2021-06-24 14:23:55.587,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
289,602ea6a7-9ded-40f4-beb9-ae81831bba28,2021-06-24 14:23:56.374417,Appointment booked successfully,PRE_407,BUSINESS,PERSIST,2021-06-24 14:23:56.364,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,andre.tyson.991@mailinator.com,andre.tyson.991@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
290,fbe4ada2-d5e2-46e1-a092-044386162774,2021-06-24 15:40:06.421579,Otp send sucessfully,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 15:40:06.41,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
291,d2468198-9f41-46e7-9cfb-093a469f3c91,2021-06-24 15:40:07.458269,User sucessfully logged-in,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 15:40:07.449,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
292,23200ea4-7bd2-4dfe-98d5-bdf1aae7bdc8,2021-06-24 15:40:09.001087,Pre-Registration data is sucessfully saved in the demographic table,PRE_407,BUSINESS,PERSIST,2021-06-24 15:40:08.991,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,DEM,DEMOGRAPHY_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
293,892e9b70-3856-466f-8bc1-306447edc8f0,2021-06-24 15:40:10.143273,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:40:10.134,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
294,cac00c3e-4623-4998-950a-7c7195201278,2021-06-24 15:40:10.919966,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:40:10.902,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
295,4e69c09b-2478-4827-9008-ff0ab1d25f3c,2021-06-24 15:40:11.678296,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:40:11.668,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
296,b025e1ff-6195-4616-9318-fc0b3d34bb3a,2021-06-24 15:40:12.438925,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:40:12.427,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
297,d4d2e13a-a576-442a-973d-234c353c8a32,2021-06-24 15:40:13.202357,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:40:13.193,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
298,5cfdf909-2977-45df-8151-0b24637bda44,2021-06-24 15:40:14.133154,Availability retrieved successfully for booking,PRE_401,BUSINESS,RETRIEVE,2021-06-24 15:40:14.123,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
299,503b2b8d-7e3c-4bbf-8b10-bc02b4ee310c,2021-06-24 15:40:14.913546,Appointment booked successfully,PRE_407,BUSINESS,PERSIST,2021-06-24 15:40:14.902,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,andy.minor.4650@mailinator.com,andy.minor.4650@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
300,6cf097be-20e8-441c-8210-c440251ade8a,2021-06-24 16:06:21.489581,Otp send sucessfully,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 16:06:21.479,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
301,5cf7ebfc-6362-4926-80d9-fb0ee846aa00,2021-06-24 16:06:22.459684,User sucessfully logged-in,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 16:06:22.451,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
302,dabd7178-d3d2-40a1-83d5-eeccf88eee1a,2021-06-24 16:06:23.496446,Pre-Registration data is sucessfully saved in the demographic table,PRE_407,BUSINESS,PERSIST,2021-06-24 16:06:23.488,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,DEM,DEMOGRAPHY_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
303,1de1f633-3021-42d6-86df-a3601fd53edf,2021-06-24 16:06:24.621365,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 16:06:24.612,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
304,61218e5f-b63f-42c1-ba2c-ca394db7ec60,2021-06-24 16:06:25.395291,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 16:06:25.386,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
305,c5913f2e-c233-426a-9742-0ba84201eea7,2021-06-24 16:06:26.159643,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 16:06:26.151,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
306,a530c1c7-c9ae-466f-9681-708a2fb4c4ac,2021-06-24 16:06:26.931608,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 16:06:26.923,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
307,9b838362-2742-428e-b9ee-d3286a601ced,2021-06-24 16:06:27.717772,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 16:06:27.709,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",True
308,ed1b6630-0a11-45a1-9d9a-3cbae2b85955,2021-06-24 16:06:28.727427,Availability retrieved successfully for booking,PRE_401,BUSINESS,RETRIEVE,2021-06-24 16:06:28.718,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
309,fe62b9a3-e258-46ea-bbd2-28676d0eca85,2021-06-24 16:06:29.487121,Appointment booked successfully,PRE_407,BUSINESS,PERSIST,2021-06-24 16:06:29.478,prereg-booking-service-5c57b8d675-hpshx,10.244.3.26,anson.dailey.7538@mailinator.com,anson.dailey.7538@mailinator.com,MOSIP_1,PREREGISTRATION,BOOK,BOOKING_SERVICE,10001,PRE_REGISTRATION_ID,"SYSTEM
",True
310,fa2b7da3-b5e8-44aa-b343-2f58d53145f0,2021-06-24 15:16:48.954109,Otp send sucessfully,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 15:16:48.942,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,antonio.connolly.1386@mailinator.com,antonio.connolly.1386@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",False
311,57a7b46f-5524-4cf4-81b8-69e5d81ae56f,2021-06-24 15:16:52.172505,User sucessfully logged-in,PRE_410,BUSINESS,AUTHENTICATION,2021-06-24 15:16:52.16,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,antonio.connolly.1386@mailinator.com,antonio.connolly.1386@mailinator.com,MOSIP_1,PREREGISTRATION,AUTHENTICATION,AUTHENTICATION_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",False
312,b523ba6d-a4fc-45e2-93f4-5d13b62dc397,2021-06-24 15:16:53.858437,Pre-Registration data is sucessfully saved in the demographic table,PRE_407,BUSINESS,PERSIST,2021-06-24 15:16:53.849,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,antonio.connolly.1386@mailinator.com,antonio.connolly.1386@mailinator.com,MOSIP_1,PREREGISTRATION,DEM,DEMOGRAPHY_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",False
313,41deab5e-26ab-4ccb-a35f-cc450d59750e,2021-06-24 15:16:55.9094,Document uploaded & the respective Pre-Registration data is saved in the document table,PRE_404,BUSINESS,UPLOAD,2021-06-24 15:16:55.897,prereg-application-service-6dfcd55896-pw4ct,10.244.3.32,antonio.connolly.1386@mailinator.com,antonio.connolly.1386@mailinator.com,MOSIP_1,PREREGISTRATION,DOC,DOCUMENT_SERVICE,NO_ID,PRE_REGISTRATION_ID,"SYSTEM
",False
